packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
26,1535073409.20373,2018-08-23T21:16:49.203730,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.2998631000518799,1.5599491596221924,0.15599491596221923,0.15619407489264872,4,172.27.224.250_172.27.224.70,11,1.0,0.009500980377197266
27,1535073409.213231,2018-08-23T21:16:49.213231,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009500980377197266,1.5694501399993896,0.15599961280822755,0.15618917933368193,4,172.27.224.250_172.27.224.70,12,1.0,0.009500980377197266
29,1535073409.515718,2018-08-23T21:16:49.515718,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3024868965148926,1.8719370365142822,0.15599489212036133,0.15618425898853078,4,172.27.224.250_172.27.224.70,13,1.0,0.008198022842407227
30,1535073409.523916,2018-08-23T21:16:49.523916,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008198022842407227,1.8801350593566895,0.15600030422210692,0.15617856722578483,4,172.27.224.250_172.27.224.70,14,1.0,0.008198022842407227
50,1535073409.643781,2018-08-23T21:16:49.643781,Modbus/TCP,172.27.224.250,172.27.224.251,502,53339,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.11986494064331055,2.0,0.13759279251098633,0.14740606526722258,3,172.27.224.250_172.27.224.251,1,1.0,
52,1535073409.82805,2018-08-23T21:16:49.828050,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.18426895141601562,2.1842689514160156,0.155417799949646,0.1403355472395344,4,172.27.224.250_172.27.224.70,15,1.0,0.005228996276855469
53,1535073409.833279,2018-08-23T21:16:49.833279,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005228996276855469,2.189497947692871,0.12535150051116944,0.1366751881205848,4,172.27.224.250_172.27.224.70,16,1.0,0.005228996276855469
56,1535073410.139758,2018-08-23T21:16:50.139758,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30647921562194824,2.4959771633148193,0.15565152168273927,0.1401960509638535,4,172.27.224.250_172.27.224.70,17,1.0,0.0041768550872802734
57,1535073410.143935,2018-08-23T21:16:50.143935,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0041768550872802734,2.5001540184020996,0.12521989345550538,0.13630748309311372,4,172.27.224.250_172.27.224.70,18,1.0,0.0041768550872802734
60,1535073410.451666,2018-08-23T21:16:50.451666,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30773115158081055,2.80788516998291,0.15477991104125977,0.1410283183369555,4,172.27.224.250_172.27.224.70,19,1.0,0.01160883903503418
61,1535073410.463275,2018-08-23T21:16:50.463275,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01160883903503418,2.8194940090179443,0.1259544849395752,0.1374936973840501,4,172.27.224.250_172.27.224.70,20,1.0,0.01160883903503418
63,1535073410.763747,2018-08-23T21:16:50.763747,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3004720211029053,3.1199660301208496,0.155051589012146,0.14085815892930886,4,172.27.224.250_172.27.224.70,21,1.0,0.010195016860961914
64,1535073410.773942,2018-08-23T21:16:50.773942,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010195016860961914,3.1301610469818115,0.12582240104675294,0.13714225815164377,4,172.27.224.250_172.27.224.70,22,1.0,0.010195016860961914
72,1535073411.07569,2018-08-23T21:16:51.075690,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30174803733825684,3.4319090843200684,0.15517740249633788,0.1405422691632304,4,172.27.224.250_172.27.224.70,23,1.0,0.008218050003051758
73,1535073411.083908,2018-08-23T21:16:51.083908,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008218050003051758,3.44012713432312,0.144012713432312,0.14790114690341494,4,172.27.224.250_172.27.224.70,24,1.0,0.008218050003051758
75,1535073411.387651,2018-08-23T21:16:51.387651,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3037428855895996,3.7438700199127197,0.1559601068496704,0.1561119628145185,4,172.27.224.250_172.27.224.70,25,1.0,0.0056209564208984375
76,1535073411.393272,2018-08-23T21:16:51.393272,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0056209564208984375,3.749490976333618,0.1559993028640747,0.15606995635792084,4,172.27.224.250_172.27.224.70,26,1.0,0.0056209564208984375
78,1535073411.69962,2018-08-23T21:16:51.699620,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3063480854034424,4.0558390617370605,0.15598618984222412,0.15605591307320635,4,172.27.224.250_172.27.224.70,27,1.0,0.0043048858642578125
79,1535073411.703925,2018-08-23T21:16:51.703925,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0043048858642578125,4.060143947601318,0.15599899291992186,0.15604207917686067,4,172.27.224.250_172.27.224.70,28,1.0,0.0043048858642578125
82,1535073412.011661,2018-08-23T21:16:52.011661,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3077361583709717,4.36788010597229,0.155999493598938,0.15604262012855413,4,172.27.224.250_172.27.224.70,29,1.0,0.01162099838256836
83,1535073412.023282,2018-08-23T21:16:52.023282,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01162099838256836,4.379501104354858,0.1560007095336914,0.15604137001663798,4,172.27.224.250_172.27.224.70,30,1.0,0.01162099838256836
86,1535073412.323676,2018-08-23T21:16:52.323676,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30039405822753906,4.6798951625823975,0.15599291324615477,0.1560333515212897,4,172.27.224.250_172.27.224.70,31,1.0,0.010283946990966797
87,1535073412.33396,2018-08-23T21:16:52.333960,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010283946990966797,4.690179109573364,0.15600180625915527,0.15602412083771908,4,172.27.224.250_172.27.224.70,32,1.0,0.010283946990966797
107,1535073412.53383,2018-08-23T21:16:52.533830,Modbus/TCP,172.27.224.250,172.27.224.251,502,53340,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.19986987113952637,4.890048980712891,0.14581398963928222,0.1485994854621092,3,172.27.224.250_172.27.224.251,2,1.0,
109,1535073412.635606,2018-08-23T21:16:52.635606,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.101776123046875,4.991825103759766,0.15516979694366456,0.14176178904646836,4,172.27.224.250_172.27.224.70,33,1.0,0.00769805908203125
110,1535073412.643304,2018-08-23T21:16:52.643304,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00769805908203125,4.999523162841797,0.1255653142929077,0.13815343337143762,4,172.27.224.250_172.27.224.70,34,1.0,0.00769805908203125
113,1535073412.947671,2018-08-23T21:16:52.947671,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3043668270111084,5.303889989852905,0.1554399013519287,0.14159243655897424,4,172.27.224.250_172.27.224.70,35,1.0,0.006317138671875
114,1535073412.953988,2018-08-23T21:16:52.953988,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006317138671875,5.31020712852478,0.12543680667877197,0.13779946147786498,4,172.27.224.250_172.27.224.70,36,1.0,0.006317138671875
116,1535073413.259665,2018-08-23T21:16:53.259665,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3056769371032715,5.615884065628052,0.15557401180267333,0.1412756467574933,4,172.27.224.250_172.27.224.70,37,1.0,0.003648996353149414
117,1535073413.263314,2018-08-23T21:16:53.263314,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003648996353149414,5.619533061981201,0.12516529560089112,0.13756221483847172,4,172.27.224.250_172.27.224.70,38,1.0,0.003648996353149414
119,1535073413.571668,2018-08-23T21:16:53.571668,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30835390090942383,5.927886962890625,0.15483858585357665,0.14227164264231137,4,172.27.224.250_172.27.224.70,39,1.0,0.012322187423706055
120,1535073413.58399,2018-08-23T21:16:53.583990,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.012322187423706055,5.940209150314331,0.12603139877319336,0.13864301509426055,4,172.27.224.250_172.27.224.70,40,1.0,0.012322187423706055
122,1535073413.884113,2018-08-23T21:16:53.884113,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3001229763031006,6.240332126617432,0.15501530170440675,0.14201201404238034,4,172.27.224.250_172.27.224.70,41,1.0,0.009227991104125977
123,1535073413.893341,2018-08-23T21:16:53.893341,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009227991104125977,6.249560117721558,0.1359511137008667,0.14799184815457786,4,172.27.224.250_172.27.224.70,42,1.0,0.009227991104125977
132,1535073414.195633,2018-08-23T21:16:54.195633,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3022918701171875,6.551851987838745,0.15600268840789794,0.15620319560627344,4,172.27.224.250_172.27.224.70,43,1.0,0.007651090621948242
133,1535073414.203284,2018-08-23T21:16:54.203284,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007651090621948242,6.559503078460693,0.15599799156188965,0.1562081510620661,4,172.27.224.250_172.27.224.70,44,1.0,0.007651090621948242
135,1535073414.507584,2018-08-23T21:16:54.507584,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30430006980895996,6.863803148269653,0.1559913158416748,0.15620110710884283,4,172.27.224.250_172.27.224.70,45,1.0,0.006395816802978516
136,1535073414.51398,2018-08-23T21:16:54.513980,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006395816802978516,6.870198965072632,0.15599918365478516,0.15619273214006715,4,172.27.224.250_172.27.224.70,46,1.0,0.006395816802978516
138,1535073414.819895,2018-08-23T21:16:54.819895,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30591511726379395,7.176114082336426,0.1560230016708374,0.1562181088378627,4,172.27.224.250_172.27.224.70,47,1.0,0.003429889678955078
139,1535073414.823325,2018-08-23T21:16:54.823325,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003429889678955078,7.179543972015381,0.15600109100341797,0.1562418685137259,4,172.27.224.250_172.27.224.70,48,1.0,0.003429889678955078
141,1535073415.131657,2018-08-23T21:16:55.131657,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3083319664001465,7.487875938415527,0.15599889755249025,0.1562394921461243,4,172.27.224.250_172.27.224.70,49,1.0,0.012347221374511719
142,1535073415.144004,2018-08-23T21:16:55.144004,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.012347221374511719,7.500223159790039,0.1560014009475708,0.156236934432345,4,172.27.224.250_172.27.224.70,50,1.0,0.012347221374511719
163,1535073415.423888,2018-08-23T21:16:55.423888,Modbus/TCP,172.27.224.250,172.27.224.251,502,53341,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.27988386154174805,7.780107021331787,0.15397748947143555,0.15428137732749778,3,172.27.224.250_172.27.224.251,3,1.0,
164,1535073415.443519,2018-08-23T21:16:55.443519,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.019631147384643555,7.799738168716431,0.15501780509948732,0.15322836635379727,4,172.27.224.250_172.27.224.70,51,1.0,0.009822845458984375
165,1535073415.453342,2018-08-23T21:16:55.453342,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009822845458984375,7.809561014175415,0.125770902633667,0.1498697595094558,4,172.27.224.250_172.27.224.70,52,1.0,0.009822845458984375
168,1535073415.755576,2018-08-23T21:16:55.755576,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3022339344024658,8.11179494857788,0.15522918701171876,0.15299147025793797,4,172.27.224.250_172.27.224.70,53,1.0,0.008478164672851562
169,1535073415.764054,2018-08-23T21:16:55.764054,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008478164672851562,8.120273113250732,0.1256469964981079,0.14952524285175542,4,172.27.224.250_172.27.224.70,54,1.0,0.008478164672851562
171,1535073416.067576,2018-08-23T21:16:56.067576,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30352187156677246,8.423794984817505,0.1553596019744873,0.1526835588649323,4,172.27.224.250_172.27.224.70,55,1.0,0.005772113800048828
172,1535073416.073348,2018-08-23T21:16:56.073348,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005772113800048828,8.429567098617554,0.1253453016281128,0.14926162471402596,4,172.27.224.250_172.27.224.70,56,1.0,0.005772113800048828
175,1535073416.379566,2018-08-23T21:16:56.379566,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30621790885925293,8.735785007476807,0.1556241035461426,0.15245938163268316,4,172.27.224.250_172.27.224.70,57,1.0,0.004461050033569336
176,1535073416.384027,2018-08-23T21:16:56.384027,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004461050033569336,8.740246057510376,0.12523701190948486,0.14888160524346655,4,172.27.224.250_172.27.224.70,58,1.0,0.004461050033569336
178,1535073416.69159,2018-08-23T21:16:56.691590,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30756306648254395,9.04780912399292,0.15475859642028808,0.15321554797361847,4,172.27.224.250_172.27.224.70,59,1.0,0.00177001953125
179,1535073416.69336,2018-08-23T21:16:56.693360,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00177001953125,9.04957914352417,0.12694721221923827,0.1532207844338573,4,172.27.224.250_172.27.224.70,60,1.0,0.00177001953125
187,1535073417.003518,2018-08-23T21:16:57.003518,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.31015801429748535,9.359737157821655,0.15599989891052246,0.158078163939198,4,172.27.224.250_172.27.224.70,61,1.0,0.009817838668823242
188,1535073417.013336,2018-08-23T21:16:57.013336,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009817838668823242,9.369554996490479,0.15599939823150635,0.15807867837381864,4,172.27.224.250_172.27.224.70,62,1.0,0.009817838668823242
190,1535073417.31572,2018-08-23T21:16:57.315720,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3023841381072998,9.671939134597778,0.15601441860198975,0.158094123599755,4,172.27.224.250_172.27.224.70,63,1.0,0.008297920227050781
191,1535073417.324018,2018-08-23T21:16:57.324018,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008297920227050781,9.680237054824829,0.15599639415740968,0.15811282247211103,4,172.27.224.250_172.27.224.70,64,1.0,0.008297920227050781
193,1535073417.627522,2018-08-23T21:16:57.627522,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30350399017333984,9.983741044998169,0.15599460601806642,0.15811096877982025,4,172.27.224.250_172.27.224.70,65,1.0,0.005849123001098633
194,1535073417.633371,2018-08-23T21:16:57.633371,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005849123001098633,9.989590167999268,0.15600230693817138,0.15810284077341144,4,172.27.224.250_172.27.224.70,66,1.0,0.005849123001098633
196,1535073417.940189,2018-08-23T21:16:57.940189,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30681777000427246,10.29640793800354,0.15606229305267333,0.1581662680717122,4,172.27.224.250_172.27.224.70,67,1.0,0.003818035125732422
197,1535073417.944007,2018-08-23T21:16:57.944007,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003818035125732422,10.300225973129272,0.15599799156188965,0.15823486448299454,4,172.27.224.250_172.27.224.70,68,1.0,0.003818035125732422
200,1535073418.251545,2018-08-23T21:16:58.251545,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3075380325317383,10.60776400566101,0.15599548816680908,0.1582322003541823,4,172.27.224.250_172.27.224.70,69,1.0,0.0017940998077392578
201,1535073418.253339,2018-08-23T21:16:58.253339,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0017940998077392578,10.60955810546875,0.155997896194458,0.15822959268043796,4,172.27.224.250_172.27.224.70,70,1.0,0.0017940998077392578
221,1535073418.324216,2018-08-23T21:16:58.324216,Modbus/TCP,172.27.224.250,172.27.224.251,502,53342,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.0708768367767334,10.680434942245483,0.13206977844238282,0.1502161925543169,3,172.27.224.250_172.27.224.251,4,1.0,
224,1535073418.563641,2018-08-23T21:16:58.563641,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.2394251823425293,10.919860124588013,0.1550305128097534,0.14696629745584397,4,172.27.224.250_172.27.224.70,71,1.0,0.009729862213134766
225,1535073418.573371,2018-08-23T21:16:58.573371,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009729862213134766,10.929589986801147,0.12576508522033691,0.1434597771527591,4,172.27.224.250_172.27.224.70,72,1.0,0.009729862213134766
227,1535073418.876167,2018-08-23T21:16:58.876167,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3027961254119873,11.232386112213135,0.15521490573883057,0.14685401065174916,4,172.27.224.250_172.27.224.70,73,1.0,0.007906913757324219
228,1535073418.884074,2018-08-23T21:16:58.884074,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007906913757324219,11.240293025970459,0.125655198097229,0.14339809884884402,4,172.27.224.250_172.27.224.70,74,1.0,0.007906913757324219
230,1535073419.187504,2018-08-23T21:16:59.187504,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30343008041381836,11.543723106384277,0.15541329383850097,0.14661442376839098,4,172.27.224.250_172.27.224.70,75,1.0,0.0059130191802978516
231,1535073419.193417,2018-08-23T21:16:59.193417,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0059130191802978516,11.549636125564575,0.12532281875610352,0.14291985054779585,4,172.27.224.250_172.27.224.70,76,1.0,0.0059130191802978516
233,1535073419.499578,2018-08-23T21:16:59.499578,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30616092681884766,11.855797052383423,0.15555710792541505,0.1462997833948243,4,172.27.224.250_172.27.224.70,77,1.0,0.0044629573822021484
234,1535073419.504041,2018-08-23T21:16:59.504041,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0044629573822021484,11.860260009765625,0.12524960041046143,0.14266449778680249,4,172.27.224.250_172.27.224.70,78,1.0,0.0044629573822021484
242,1535073419.811519,2018-08-23T21:16:59.811519,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3074779510498047,12.16773796081543,0.15581798553466797,0.14598328664439397,4,172.27.224.250_172.27.224.70,79,1.0,0.0025420188903808594
243,1535073419.814061,2018-08-23T21:16:59.814061,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0025420188903808594,12.17027997970581,0.14898450374603273,0.15188140047065987,4,172.27.224.250_172.27.224.70,80,1.0,0.0025420188903808594
